...1,ai_help_received,ai_suggestion,ai_suggestion_correct,base_probability,correct,manual_ai_requested,manual_request_time,num_columns,response_col,response_time,seed,target_column_index,target_probability,timed_out,total_score_after_trial,trial_number,participant_id,popup_response,popup_response_time,toggle_state_at_start,toggle_used_during_trial,toggle_switch_time,condition,study_name,open_feedback,total_duration_seconds,tutorial_attempts,How annoying was the AI assistant?,How attentive were you to the AI assistant's suggestions?,How distracting was the AI assistant?,How much did the AI assistant improve your performance?,How useful was the AI assistant?,popup_events,popup_mode,prob_diff,order
1017,FALSE,NA,NA,0.1,TRUE,NA,NA,10,2,8.24200034141541,24,2,0.2,FALSE,21,24,26,NA,NA,FALSE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.1,easy_first
1018,FALSE,NA,NA,0.1,FALSE,NA,NA,10,5,5.52899980545044,25,1,0.2,FALSE,21,25,26,NA,NA,FALSE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.1,easy_first
1019,FALSE,NA,NA,0.1,FALSE,NA,NA,10,5,5.68499994277954,26,0,0.2,FALSE,21,26,26,NA,NA,FALSE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.1,easy_first
1020,FALSE,NA,NA,0.1,FALSE,NA,NA,10,0,5.17799973487854,27,4,0.2,FALSE,21,27,26,NA,NA,FALSE,TRUE,1.07499980926514,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.1,easy_first
1021,FALSE,NA,NA,0.1,TRUE,NA,NA,10,3,13.8229999542236,28,3,0.2,FALSE,22,28,26,No,12.3379998207092,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,"[{'event': 'No', 'time_within_trial': 12.337999820709229}]",high_diff,0.1,easy_first
1022,TRUE,5,TRUE,0.1,TRUE,NA,NA,10,5,20.066999912262,29,5,0.2,FALSE,23,29,26,Yes,11.8839998245239,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,"[{'event': 'Yes', 'time_within_trial': 11.883999824523926}, {'event': 'Close', 'time_within_trial': 18.64800000190735}]",high_diff,0.1,easy_first
1023,FALSE,NA,NA,0.1,TRUE,NA,NA,10,9,5.87100005149841,3,9,0.4,FALSE,3,3,26,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.3,easy_first
1024,FALSE,NA,NA,0.1,TRUE,NA,NA,10,7,12.4550001621246,30,7,0.2,FALSE,24,30,26,No,11.4860002994537,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,"[{'event': 'No', 'time_within_trial': 11.486000299453735}]",high_diff,0.1,easy_first
1025,FALSE,NA,NA,0.1,FALSE,NA,NA,10,5,7.65299987792969,31,9,0.11,FALSE,24,31,26,NA,NA,TRUE,TRUE,4.56499981880188,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.01,easy_first
1026,FALSE,NA,NA,0.1,FALSE,NA,NA,10,1,5.19500017166138,32,6,0.11,FALSE,24,32,26,NA,NA,FALSE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.01,easy_first
1027,FALSE,NA,NA,0.1,FALSE,NA,NA,10,5,19.4570002555847,33,6,0.11,FALSE,24,33,26,NA,NA,FALSE,TRUE,2.79200005531311,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.01,easy_first
1028,TRUE,6,FALSE,0.1,FALSE,NA,NA,10,6,20.0290002822876,34,9,0.11,FALSE,24,34,26,Yes,11.478000164032,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,"[{'event': 'Yes', 'time_within_trial': 11.478000164031982}, {'event': 'Close', 'time_within_trial': 19.010000228881836}]",high_diff,0.01,easy_first
1029,FALSE,NA,NA,0.1,FALSE,NA,NA,10,4,5.37700009346008,35,3,0.11,FALSE,24,35,26,NA,NA,TRUE,TRUE,2.12199997901917,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.01,easy_first
1030,FALSE,NA,NA,0.1,FALSE,NA,NA,10,6,5.53399991989136,36,0,0.11,FALSE,24,36,26,NA,NA,FALSE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.01,easy_first
1031,FALSE,NA,NA,0.1,FALSE,NA,NA,10,6,9.20900011062622,37,2,0.11,FALSE,24,37,26,NA,NA,FALSE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.01,easy_first
1032,FALSE,NA,NA,0.1,FALSE,NA,NA,10,2,5.2739999294281,38,9,0.11,FALSE,24,38,26,NA,NA,FALSE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.01,easy_first
1033,FALSE,NA,NA,0.1,FALSE,NA,NA,10,2,12.478000164032,39,7,0.11,FALSE,24,39,26,NA,NA,FALSE,TRUE,3.20900011062622,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.01,easy_first
1034,FALSE,NA,NA,0.1,TRUE,NA,NA,10,3,7.06599974632263,4,3,0.4,FALSE,4,4,26,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.3,easy_first
1035,TRUE,8,TRUE,0.1,TRUE,NA,NA,10,8,21.4540002346039,40,8,0.11,FALSE,25,40,26,Yes,13.2179999351501,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,"[{'event': 'Yes', 'time_within_trial': 13.217999935150146}, {'event': 'Close', 'time_within_trial': 20.382000207901}]",high_diff,0.01,easy_first
1036,FALSE,NA,NA,0.1,TRUE,NA,NA,10,8,5.75099968910217,5,8,0.4,FALSE,5,5,26,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.3,easy_first
1037,FALSE,NA,NA,0.1,TRUE,NA,NA,10,8,8.76399993896484,6,8,0.4,FALSE,6,6,26,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.3,easy_first
1038,FALSE,NA,NA,0.1,TRUE,NA,NA,10,6,5.21799993515015,7,6,0.4,FALSE,7,7,26,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.3,easy_first
1039,FALSE,NA,NA,0.1,TRUE,NA,NA,10,9,8.85000014305115,8,9,0.4,FALSE,8,8,26,NA,NA,TRUE,TRUE,6.17899990081787,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.3,easy_first
1040,FALSE,NA,NA,0.1,TRUE,NA,NA,10,7,5.28900003433228,9,7,0.4,FALSE,9,9,26,NA,NA,FALSE,TRUE,4.05100011825562,unsolicited,Pilot5-2025-05-08-popup-rates,NA,NA,3,NA,NA,NA,NA,NA,NA,high_diff,0.3,easy_first
1041,FALSE,NA,NA,0.1,FALSE,NA,NA,10,2,29.0729999542236,1,0,0.11,FALSE,0,1,27,NA,NA,TRUE,TRUE,3.81800007820129,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.01,hard_first
1042,TRUE,0,FALSE,0.1,FALSE,NA,NA,10,0,24.3950002193451,10,2,0.11,FALSE,4,10,27,Yes,14.326000213623,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 14.326000213623047}, {'event': 'Close', 'time_within_trial': 22.74399995803833}]",high_diff,0.01,hard_first
1043,TRUE,1,TRUE,0.1,TRUE,NA,NA,10,1,19.4019999504089,11,1,0.2,FALSE,5,11,27,Yes,11.4739999771118,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.473999977111816}, {'event': 'Close', 'time_within_trial': 18.645999908447266}]",high_diff,0.1,hard_first
1044,TRUE,0,FALSE,0.1,FALSE,NA,NA,10,0,19.9400000572205,12,2,0.2,FALSE,5,12,27,Yes,11.8710000514984,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.871000051498413}, {'event': 'Close', 'time_within_trial': 18.866000175476074}]",high_diff,0.1,hard_first
1045,TRUE,2,TRUE,0.1,TRUE,NA,NA,10,2,19.1380000114441,13,2,0.2,FALSE,6,13,27,Yes,11.3800001144409,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.380000114440918}, {'event': 'Close', 'time_within_trial': 18.062999963760376}]",high_diff,0.1,hard_first
1046,TRUE,8,TRUE,0.1,FALSE,NA,NA,10,3,31.0729997158051,14,8,0.2,FALSE,6,14,27,Yes,11.425999879837,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.425999879837036}, {'event': 'Close', 'time_within_trial': 18.132999897003174}]",high_diff,0.1,hard_first
1047,TRUE,7,TRUE,0.1,TRUE,NA,NA,10,7,19.1139998435974,15,7,0.2,FALSE,7,15,27,Yes,11.460000038147,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.460000038146973}, {'event': 'Close', 'time_within_trial': 18.05399990081787}]",high_diff,0.1,hard_first
1048,TRUE,8,TRUE,0.1,TRUE,NA,NA,10,8,19.0300002098083,16,8,0.2,FALSE,8,16,27,Yes,11.3450000286102,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.34500002861023}, {'event': 'Close', 'time_within_trial': 18.276000022888184}]",high_diff,0.1,hard_first
1049,TRUE,3,TRUE,0.1,TRUE,NA,NA,10,3,19.9810001850128,17,3,0.2,FALSE,9,17,27,Yes,12.0710000991821,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 12.071000099182129}, {'event': 'Close', 'time_within_trial': 18.811000108718872}]",high_diff,0.1,hard_first
1050,TRUE,6,FALSE,0.1,FALSE,NA,NA,10,6,27.9500000476837,18,4,0.2,FALSE,9,18,27,Yes,11.9370000362396,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.937000036239624}, {'event': 'Close', 'time_within_trial': 19.19700026512146}]",high_diff,0.1,hard_first
1051,TRUE,0,TRUE,0.1,TRUE,NA,NA,10,0,23.3440001010895,19,0,0.2,FALSE,10,19,27,Yes,14.2269999980927,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 14.226999998092651}, {'event': 'Close', 'time_within_trial': 22.038000106811523}]",high_diff,0.1,hard_first
1052,FALSE,NA,NA,0.1,FALSE,NA,NA,10,9,32.9530000686646,2,6,0.11,FALSE,0,2,27,NA,NA,TRUE,TRUE,1.47300004959106,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.01,hard_first
1053,TRUE,5,TRUE,0.1,TRUE,NA,NA,10,5,38.4210000038147,20,5,0.2,FALSE,11,20,27,Yes,12.1930000782013,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 12.193000078201294}, {'event': 'Close', 'time_within_trial': 18.88100004196167}]",high_diff,0.1,hard_first
1054,FALSE,NA,NA,0.1,TRUE,NA,NA,10,3,14.220999956131,21,3,0.3,FALSE,12,21,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.2,hard_first
1055,FALSE,NA,NA,0.1,TRUE,NA,NA,10,1,12.0069999694824,22,1,0.3,FALSE,13,22,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.2,hard_first
1056,FALSE,NA,NA,0.1,TRUE,NA,NA,10,3,14.1840000152588,23,3,0.3,FALSE,14,23,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.2,hard_first
1057,FALSE,NA,NA,0.1,TRUE,NA,NA,10,2,10.3870000839233,24,2,0.3,FALSE,15,24,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.2,hard_first
1058,FALSE,NA,NA,0.1,TRUE,NA,NA,10,5,7.47399997711182,25,5,0.3,FALSE,16,25,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.2,hard_first
1059,FALSE,NA,NA,0.1,TRUE,NA,NA,10,2,20.0550000667572,26,2,0.3,FALSE,17,26,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.2,hard_first
1060,FALSE,NA,NA,0.1,TRUE,NA,NA,10,5,9.21900010108948,27,5,0.3,FALSE,18,27,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.2,hard_first
1061,FALSE,NA,NA,0.1,TRUE,NA,NA,10,7,6.79099988937378,28,7,0.3,FALSE,19,28,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.2,hard_first
1062,FALSE,NA,NA,0.1,TRUE,NA,NA,10,4,6.06699967384338,29,4,0.3,FALSE,20,29,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.2,hard_first
1063,FALSE,NA,NA,0.1,FALSE,NA,NA,10,0,14.5629997253418,3,9,0.11,FALSE,0,3,27,NA,NA,TRUE,TRUE,2.27300000190735,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.01,hard_first
1064,FALSE,NA,NA,0.1,TRUE,NA,NA,10,7,12.032999753952,30,7,0.3,FALSE,21,30,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.2,hard_first
1065,FALSE,NA,NA,0.1,TRUE,NA,NA,10,3,6.16699981689453,31,3,0.4,FALSE,22,31,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.3,hard_first
1066,FALSE,NA,NA,0.1,TRUE,NA,NA,10,9,13.0829999446869,32,9,0.4,FALSE,23,32,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.3,hard_first
1067,FALSE,NA,NA,0.1,TRUE,NA,NA,10,7,6.10000014305115,33,7,0.4,FALSE,24,33,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.3,hard_first
1068,FALSE,NA,NA,0.1,TRUE,NA,NA,10,8,5.89100027084351,34,8,0.4,FALSE,25,34,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.3,hard_first
1069,FALSE,NA,NA,0.1,TRUE,NA,NA,10,6,6.30800032615662,35,6,0.4,FALSE,26,35,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.3,hard_first
1070,FALSE,NA,NA,0.1,TRUE,NA,NA,10,8,7.72000002861023,36,8,0.4,FALSE,27,36,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.3,hard_first
1071,FALSE,NA,NA,0.1,TRUE,NA,NA,10,0,5.48399996757507,37,0,0.4,FALSE,28,37,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.3,hard_first
1072,FALSE,NA,NA,0.1,TRUE,NA,NA,10,3,7.02999997138977,38,3,0.4,FALSE,29,38,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.3,hard_first
1073,FALSE,NA,NA,0.1,TRUE,NA,NA,10,1,5.55900001525879,39,1,0.4,FALSE,30,39,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.3,hard_first
1074,TRUE,3,TRUE,0.1,TRUE,NA,NA,10,3,21.3999998569489,4,3,0.11,FALSE,1,4,27,Yes,12.5679998397827,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 12.567999839782715}, {'event': 'Close', 'time_within_trial': 19.70300006866455}]",high_diff,0.01,hard_first
1075,FALSE,NA,NA,0.1,TRUE,NA,NA,10,9,9.28400015830994,40,9,0.4,FALSE,31,40,27,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,NA,high_diff,0.3,hard_first
1076,TRUE,8,TRUE,0.1,TRUE,NA,NA,10,8,21.1550002098083,5,8,0.11,FALSE,2,5,27,Yes,11.4079999923706,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.407999992370605}, {'event': 'Close', 'time_within_trial': 18.496999979019165}]",high_diff,0.01,hard_first
1077,TRUE,6,FALSE,0.1,FALSE,NA,NA,10,6,31.7750000953674,6,9,0.11,FALSE,2,6,27,Yes,11.4960000514984,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.496000051498413}, {'event': 'Close', 'time_within_trial': 30.68500018119812}]",high_diff,0.01,hard_first
1078,TRUE,6,TRUE,0.1,TRUE,NA,NA,10,6,35.4949998855591,7,6,0.11,FALSE,3,7,27,Yes,12.2909998893738,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 12.29099988937378}, {'event': 'Close', 'time_within_trial': 18.85200023651123}]",high_diff,0.01,hard_first
1079,TRUE,7,TRUE,0.1,FALSE,NA,NA,10,5,21.2069997787476,8,7,0.11,FALSE,3,8,27,Yes,11.3939998149872,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.393999814987183}, {'event': 'Close', 'time_within_trial': 18.595999717712402}]",high_diff,0.01,hard_first
1080,TRUE,9,TRUE,0.1,TRUE,NA,NA,10,9,19.3780000209808,9,9,0.11,FALSE,4,9,27,Yes,11.3880000114441,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,none,991.14,2,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.388000011444092}, {'event': 'Close', 'time_within_trial': 18.256999969482422}]",high_diff,0.01,hard_first
1081,FALSE,NA,NA,0.1,TRUE,NA,NA,10,9,36.1410000324249,1,9,0.11,FALSE,1,1,28,NA,NA,TRUE,TRUE,32.8219997882843,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,NA,random_50,0.01,hard_first
1082,FALSE,NA,NA,0.1,FALSE,NA,NA,10,5,20.4160001277924,10,9,0.11,FALSE,4,10,28,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,NA,random_50,0.01,hard_first
1083,FALSE,NA,NA,0.1,TRUE,NA,NA,10,2,12.3720002174377,11,2,0.2,FALSE,5,11,28,No,11.5370001792908,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,"[{'event': 'No', 'time_within_trial': 11.537000179290771}]",random_50,0.1,hard_first
1084,FALSE,NA,NA,0.1,TRUE,NA,NA,10,3,11.9839999675751,12,3,0.2,FALSE,6,12,28,No,11.0380001068115,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,"[{'event': 'No', 'time_within_trial': 11.038000106811523}]",random_50,0.1,hard_first
1085,TRUE,5,TRUE,0.1,TRUE,NA,NA,10,5,19.0570001602173,13,5,0.2,FALSE,7,13,28,Yes,11.2559998035431,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,"[{'event': 'Yes', 'time_within_trial': 11.25599980354309}, {'event': 'Close', 'time_within_trial': 17.997999906539917}]",random_50,0.1,hard_first
1086,TRUE,8,TRUE,0.1,TRUE,NA,NA,10,8,19.944000005722,14,8,0.2,FALSE,8,14,28,Yes,12.4700000286102,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,"[{'event': 'Yes', 'time_within_trial': 12.47000002861023}, {'event': 'Close', 'time_within_trial': 19.366000175476074}]",random_50,0.1,hard_first
1087,TRUE,0,TRUE,0.1,FALSE,NA,NA,10,1,30.3249998092651,15,0,0.2,FALSE,8,15,28,Yes,12.6840000152588,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,"[{'event': 'Yes', 'time_within_trial': 12.684000015258789}, {'event': 'Close', 'time_within_trial': 29.59000015258789}]",random_50,0.1,hard_first
1088,FALSE,NA,NA,0.1,TRUE,NA,NA,10,4,26.1660001277924,16,4,0.2,FALSE,9,16,28,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,NA,random_50,0.1,hard_first
1089,TRUE,1,TRUE,0.1,TRUE,NA,NA,10,1,30.5520000457764,17,1,0.2,FALSE,10,17,28,Yes,14.3040001392365,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,"[{'event': 'Yes', 'time_within_trial': 14.30400013923645}, {'event': 'Close', 'time_within_trial': 29.927000045776367}]",random_50,0.1,hard_first
1090,FALSE,NA,NA,0.1,TRUE,NA,NA,10,7,21.5980000495911,18,7,0.2,FALSE,11,18,28,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,NA,random_50,0.1,hard_first
1091,FALSE,NA,NA,0.1,FALSE,NA,NA,10,4,11.3210003376007,19,2,0.2,FALSE,11,19,28,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,NA,random_50,0.1,hard_first
1092,FALSE,NA,NA,0.1,FALSE,NA,NA,10,6,26.066999912262,2,0,0.11,FALSE,1,2,28,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,NA,random_50,0.01,hard_first
1093,FALSE,NA,NA,0.1,FALSE,NA,NA,10,4,15.6640000343323,20,8,0.2,FALSE,11,20,28,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,NA,random_50,0.1,hard_first
1094,TRUE,5,TRUE,0.1,TRUE,NA,NA,10,5,22.8100001811981,21,5,0.3,FALSE,12,21,28,Yes,11.7400000095367,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,"[{'event': 'Yes', 'time_within_trial': 11.740000009536743}, {'event': 'Close', 'time_within_trial': 22.278000354766846}]",random_50,0.2,hard_first
1095,FALSE,NA,NA,0.1,TRUE,NA,NA,10,7,8.72699999809265,22,7,0.3,FALSE,13,22,28,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,NA,random_50,0.2,hard_first
1096,FALSE,NA,NA,0.1,TRUE,NA,NA,10,7,6.98400020599365,23,7,0.3,FALSE,14,23,28,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,NA,random_50,0.2,hard_first
1097,TRUE,8,FALSE,0.1,FALSE,NA,NA,10,8,19.4519999027252,24,5,0.3,FALSE,14,24,28,Yes,11.3700001239777,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,"[{'event': 'Yes', 'time_within_trial': 11.370000123977661}, {'event': 'Close', 'time_within_trial': 18.474000215530396}]",random_50,0.2,hard_first
1098,FALSE,NA,NA,0.1,TRUE,NA,NA,10,1,5.04100036621094,25,1,0.3,FALSE,15,25,28,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,NA,random_50,0.2,hard_first
1099,FALSE,NA,NA,0.1,TRUE,NA,NA,10,3,12.0680000782013,26,3,0.3,FALSE,16,26,28,No,11.3470001220703,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,"[{'event': 'No', 'time_within_trial': 11.347000122070312}]",random_50,0.2,hard_first
1100,FALSE,NA,NA,0.1,TRUE,NA,NA,10,4,5.08800005912781,27,4,0.3,FALSE,17,27,28,NA,NA,TRUE,FALSE,NA,unsolicited,Pilot5-2025-05-08-popup-rates,NA,928.1,1,2,3,2,3,3,NA,random_50,0.2,hard_first
